,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
664126,Pete Fairbanks,21,0,1,5,0,6,1.000,0.29,2.57,21.0,21,0,0,0,15,14,3,1,0,1,32,2,0,12,0,.167,72,.187,.222,.409,0,3,1.000,1,300,,16,,,0,1,,1.07,1,,1.29,21.0,0,0,8,8,6,0,3,0.67,76,63,21,0,0,209,.700,0,0,0,0,.---,14.29,9,16.00,13.71,0.86,5.14,1.29,0.43,4,1,,
668227,Randy Arozarena,139,24,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,149,108,66,37,2,19,135,41,2,142,11,.266,533,.331,.450,.781,11,30,.732,17,2264,586,240,79,261,0,1,.324,1.38,0,28.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650907,Rene Pinto,23,21,3,205,3,211,.986,9.04,10.06,186.0,23,0,0,1,11,14,5,1,0,2,32,2,0,15,1,.208,72,.240,.306,.546,1,12,.923,2,294,75,22,10,33,0,0,.342,0.79,2,36.00,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,1,3.77
642232,Ryan Yarbrough,19,9,9,2,2,13,.846,0.58,1.25,79.0,19,1,0,0,81,90,42,19,0,10,60,21,0,85,11,.272,313,.337,.428,.765,3,6,.667,7,1321,,134,,,1,2,,0.90,0,,4.33,79.0,2,8,0,0,0,0,38,1.34,348,237,19,0,0,877,.660,11,0,3,1,.200,16.72,2,2.86,6.84,2.39,9.68,4.78,1.14,0,0,,
663556,Shane McClanahan,25,25,9,0,1,10,.900,0.36,0.53,152.1,25,0,0,1,145,112,41,13,0,15,187,31,1,100,3,.184,543,.232,.291,.523,1,6,.857,13,2240,0,158,0,0,0,1,.---,1.29,1,-.--,2.13,152.1,12,5,0,0,0,0,36,0.86,579,457,25,0,0,1509,.670,3,0,6,2,.706,14.70,0,6.03,11.05,1.83,5.91,2.42,0.89,0,0,,
542888,Shawn Armstrong,7,0,0,0,0,0,.000,0.00,0.00,6.2,7,0,0,0,8,8,10,5,0,1,5,3,0,10,0,.333,30,.382,.600,.982,0,1,1.000,0,123,,18,,,0,1,,1.00,0,,10.80,6.2,0,0,0,0,0,0,8,1.95,34,20,7,0,0,74,.600,0,0,1,0,.---,18.45,1,1.67,6.75,4.05,13.50,13.50,1.35,3,1,,
670764,Taylor Walls,129,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,83,124,47,16,2,7,112,45,0,66,2,.173,381,.263,.281,.544,3,9,.750,5,1745,433,107,32,166,2,2,.223,0.67,1,54.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677551,Wander Franco,69,8,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,90,81,38,14,2,5,28,18,1,70,0,.264,265,.307,.389,.696,0,5,1.000,4,999,287,103,28,113,0,4,.275,1.11,0,53.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,13,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,140,130,69,32,0,9,56,76,2,136,6,.295,461,.401,.423,.824,3,3,.500,10,2091,544,195,54,177,0,1,.320,1.08,0,51.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
668939,Adley Rutschman,97,20,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,82,101,61,31,1,11,71,56,0,87,4,.257,338,.367,.453,.820,0,3,1.000,2,1713,401,153,36,123,0,3,.293,0.81,0,30.73,,,,,,,,,,,,,,,,,,,,14,0,,,,,,,,,,,,0,3.66
623993,Anthony Santander,27,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,108,180,69,23,0,27,107,49,1,129,12,.248,520,.325,.448,.773,2,0,.000,12,2354,585,233,79,246,0,4,.262,0.60,0,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669720,Austin Hays,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,117,142,59,32,1,15,105,30,0,120,10,.249,482,.305,.413,.718,4,2,.333,9,1845,524,199,55,209,0,2,.288,0.82,0,32.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,Austin Voth,19,0,2,1,0,3,1.000,0.16,1.50,18.2,19,0,0,0,16,20,22,4,0,4,18,6,0,34,0,.386,88,.426,.568,.994,0,1,1.000,2,391,,50,,,0,0,,0.80,0,,10.13,18.2,0,0,0,0,1,0,21,2.14,94,56,19,0,0,251,.640,0,0,2,0,.---,20.95,1,3.00,8.68,2.89,16.39,10.61,1.93,10,0,,
641329,Bryan Baker,59,2,4,2,0,6,1.000,0.10,0.89,61.0,59,0,0,0,48,62,29,7,2,3,67,24,1,58,3,.248,234,.324,.333,.657,0,2,1.000,5,1060,,78,,,0,1,,0.77,0,,3.98,61.0,4,3,0,2,8,2,27,1.34,262,183,59,0,0,656,.620,3,0,2,1,.571,17.38,9,2.79,9.89,3.54,8.56,4.28,0.44,29,9,,
656775,Cedric Mullins,4,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,130,169,81,30,3,14,110,44,2,144,9,.263,547,.326,.406,.732,10,31,.756,4,2193,608,222,55,183,1,5,.304,0.77,2,39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672335,Cionel Perez,60,0,4,4,0,8,1.000,0.13,1.38,52.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1.38,52.0,7,1,1,1,25,0,8,1.17,211,156,60,0,0,517,.630,1,0,3,0,.875,15.67,8,2.40,8.31,3.46,7.10,1.56,0.35,37,10,,
669084,DL Hall,6,1,0,0,0,0,.000,0.00,0.00,8.1,6,0,0,0,5,10,8,2,0,0,10,5,0,10,0,.294,34,.375,.353,.728,0,2,1.000,0,172,,12,,,0,1,,0.50,0,,8.64,8.1,0,1,0,0,0,0,8,1.80,40,25,6,0,0,113,.660,0,0,1,0,.000,20.64,0,2.00,10.80,5.40,10.80,8.64,0.00,1,0,,
665152,Dean Kremer,19,18,5,5,0,10,1.000,0.53,0.86,105.1,19,1,0,0,99,120,41,23,0,8,75,27,0,107,5,.269,398,.322,.387,.709,2,5,.714,12,1664,,154,,,1,2,,0.83,1,,3.33,105.1,7,5,0,0,0,0,39,1.27,434,316,19,0,0,1105,.660,5,0,4,0,.583,15.80,0,2.78,6.41,2.31,9.14,3.50,0.68,0,0,,
622253,Dillon Tate,61,0,3,4,2,9,.778,0.11,0.94,67.1,61,0,0,0,91,46,23,15,0,5,58,10,2,55,6,.222,248,.267,.343,.610,1,4,.800,8,966,0,85,0,0,0,2,.---,1.98,0,-.--,2.67,67.1,4,3,4,5,15,1,20,0.97,266,202,61,0,0,667,.690,6,0,2,0,.571,14.35,10,5.80,7.75,1.34,7.35,3.07,0.67,23,2,,
642585,Felix Bautista,62,0,4,4,0,8,1.000,0.13,1.14,63.0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1.71,63.0,4,3,14,15,12,1,12,0.86,238,189,62,0,0,616,.650,1,0,1,0,.571,14.94,29,4.15,11.86,2.86,4.86,2.00,1.00,33,6,,
683002,Gunnar Henderson,4,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,16,10,7,6,1,2,15,6,1,20,0,.328,61,.388,.557,.945,1,1,.500,0,260,67,34,12,21,0,0,.409,1.60,0,30.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596082,Jake Reed,5,0,1,0,1,2,.500,0.20,1.50,6.1,5,0,0,1,4,9,8,1,0,2,6,6,0,4,1,.174,23,.367,.478,.845,0,0,.---,0,134,0,11,0,0,0,0,.---,0.44,0,-.--,11.37,6.1,1,0,0,0,0,0,8,1.58,30,19,5,0,0,75,.560,1,0,0,0,1.000,21.16,1,1.00,8.53,8.53,5.68,11.37,2.84,2,1,,
542583,Jesus Aguilar,4,0,3,1,0,4,1.000,1.00,7.20,5.1,4,0,0,0,76,140,37,18,0,15,106,27,1,98,4,.236,415,.286,.388,.674,0,1,1.000,8,1895,456,161,49,159,0,5,.278,0.54,5,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607216,Joey Krehbiel,52,0,8,4,1,13,.923,0.23,2.00,54.0,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.00,54.0,5,4,1,1,10,0,18,1.11,222,162,52,0,0,568,.630,3,0,0,0,.556,16.81,7,2.87,7.17,2.50,7.50,3.50,1.33,31,8,,
543475,Jordan Lyles,29,29,15,10,0,25,1.000,0.86,1.40,161.0,29,2,0,0,153,184,90,45,1,23,129,50,0,184,8,.285,646,.342,.464,.806,1,7,.875,16,2751,,300,,,0,4,,0.83,0,,4.70,161.0,10,11,0,0,0,0,84,1.45,708,483,29,0,0,1728,.630,8,0,5,0,.476,17.09,0,2.58,7.21,2.80,10.29,5.03,1.29,0,0,,
622761,Jorge Mateo,132,127,361,156,17,534,.968,3.92,4.16,1119.2,132,81,1,7,89,125,56,22,7,13,133,24,0,99,5,.224,442,.271,.394,.665,8,30,.789,8,1766,477,174,48,207,2,2,.289,0.71,2,34.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669211,Keegan Akin,40,1,11,3,0,14,1.000,0.35,1.68,75.1,40,2,0,0,81,69,30,14,0,10,70,18,0,61,0,.219,279,.265,.376,.641,1,0,.000,8,1120,,105,,,1,1,,1.17,1,,2.99,75.1,3,2,2,2,3,0,25,1.05,300,226,40,0,0,779,.700,0,0,1,0,.600,14.87,9,3.89,8.36,2.15,7.29,3.58,1.19,25,9,,
680694,Kyle Bradish,20,20,9,6,0,15,1.000,0.75,1.34,101.2,20,0,0,0,102,91,60,16,0,16,93,37,0,110,6,.282,390,.350,.446,.796,0,1,1.000,16,1709,,174,,,2,4,,1.12,1,,5.05,101.2,3,7,0,0,0,0,57,1.45,440,305,20,0,0,1050,.610,6,0,5,0,.300,16.81,0,2.51,8.23,3.28,9.74,5.31,1.42,0,0,,
669065,Kyle Stowers,19,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,9,13,5,2,0,1,18,4,0,12,1,.231,52,.298,.327,.625,0,0,.---,1,211,57,17,4,21,0,0,.333,0.69,0,52.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657508,Mike Baumann,9,1,2,1,1,4,.750,0.33,1.42,19.0,9,0,0,1,19,21,10,3,0,1,13,6,0,22,2,.297,74,.361,.378,.739,1,0,.000,3,329,,28,,,0,1,,0.90,0,,4.26,19.0,1,3,0,0,1,0,9,1.47,83,57,9,0,0,203,.620,2,0,1,0,.250,17.32,2,2.17,6.16,2.84,10.42,4.74,0.47,4,1,,
602104,Ramon Urias,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,104,101,47,17,0,15,95,27,1,95,5,.245,388,.300,.405,.705,0,1,1.000,6,1558,427,157,50,171,3,4,.284,1.03,0,25.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455139,Robinson Chirinos,62,58,18,429,3,450,.993,7.33,8.26,487.1,61,1,0,1,40,48,9,9,0,3,62,18,0,32,4,.178,180,.266,.278,.544,0,1,1.000,3,800,204,50,20,74,1,1,.250,0.83,0,60.00,,,,,,,,,,,,,,,,,,,,18,0,,,,,,,,,,,,3,4.36
596059,Rougned Odor,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,73,141,45,18,3,12,106,30,1,77,8,.196,393,.264,.349,.613,1,6,.857,9,1645,435,137,44,176,0,4,.233,0.52,0,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663630,Ryan McKenna,93,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,28,30,22,9,0,2,52,10,1,34,2,.241,141,.299,.348,.647,0,2,1.000,3,539,156,49,11,62,2,1,.364,0.93,0,70.50,0.00,0.1,0,0,0,0,0,0,0,9.00,4,1,1,0,0,9,.560,0,0,0,0,.---,48.00,1,0.00,0.00,27.00,54.00,0.00,0.00,3,3,,
663624,Ryan Mountcastle,19,19,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,106,143,57,26,0,22,133,35,1,121,4,.243,497,.295,.429,.724,1,4,.800,12,2085,542,213,79,218,0,6,.284,0.74,0,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679631,Terrin Vavra,28,6,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,13,17,10,2,1,0,14,8,0,16,0,.276,58,.353,.345,.698,1,0,.000,1,255,68,20,8,20,0,2,.348,0.76,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669330,Tyler Wells,22,22,7,11,0,18,1.000,0.82,1.62,100.2,22,0,0,0,89,132,44,18,1,16,73,25,0,86,2,.229,376,.279,.410,.689,5,5,.500,3,1583,,154,,,2,2,,0.67,0,,3.93,100.2,7,6,0,0,0,0,44,1.10,407,302,22,0,0,1047,.660,2,0,0,1,.538,15.73,0,2.92,6.53,2.24,7.69,3.93,1.43,0,0,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
501659,Abraham Almonte,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,2,0,4,1,0,0,2,1,0,3,0,.429,7,.500,.571,1.071,0,0,.---,1,28,8,4,1,1,0,0,.600,2.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657077,Alex Verdugo,138,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,170,149,66,35,1,9,72,39,2,151,3,.281,538,.330,.400,.730,3,1,.250,12,2231,584,215,66,250,0,4,.308,1.14,0,59.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678394,Brayan Bello,10,8,3,3,0,6,1.000,0.60,1.29,42.1,10,2,0,0,50,28,27,10,2,0,42,21,1,51,2,.300,170,.381,.382,.763,1,4,.800,7,731,,65,,,0,1,,1.79,0,,5.10,42.1,1,6,0,0,0,0,24,1.70,194,127,10,0,0,450,.620,2,0,0,0,.143,17.27,0,2.00,8.93,4.46,10.84,5.74,0.00,0,0,,
624414,Christian Arroyo,5,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,76,67,30,14,1,6,45,13,2,72,3,.281,256,.321,.414,.735,1,5,.833,6,957,276,106,31,119,2,2,.319,1.13,0,42.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657136,Connor Wong,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,11,3,5,2,0,1,8,3,0,7,0,.259,27,.323,.444,.767,2,13,.867,0,119,32,12,5,8,1,1,.316,3.67,0,27.00,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,0,2.73
660825,Eduard Bazardo,6,0,0,1,0,1,1.000,0.17,1.13,8.0,6,0,0,0,9,10,4,1,0,3,5,1,0,9,1,.273,33,.314,.576,.890,0,1,1.000,0,116,,19,,,0,0,,0.90,0,,4.50,8.0,0,0,0,0,0,0,4,1.25,35,24,6,0,0,76,.660,1,0,1,0,.---,14.50,2,5.00,5.63,1.13,10.13,4.50,3.38,3,3,,
571771,Enrique Hernandez,78,71,1,178,0,179,1.000,2.49,2.60,620.0,72,1,0,0,70,112,43,22,0,6,61,29,0,70,2,.227,309,.294,.356,.650,1,0,.000,10,1245,344,110,40,128,0,4,.260,0.63,0,51.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676477,Garrett Whitlock,31,9,6,6,0,12,1.000,0.39,1.38,78.1,31,0,0,0,69,79,32,14,1,10,82,15,0,65,1,.222,293,.260,.379,.639,1,6,.857,5,1166,,111,,,0,2,,0.87,0,,3.45,78.1,4,2,6,8,4,2,30,1.02,311,235,31,0,0,793,.680,1,0,2,0,.667,14.89,10,5.47,9.42,1.72,7.47,3.68,1.15,1,0,,
502110,J.D. Martinez,125,125,0,0,0,0,.000,0.00,-.--,0.0,125,0,0,0,101,124,66,40,0,11,131,49,1,131,5,.272,482,.342,.423,.765,0,0,.---,17,2195,542,204,53,245,0,5,.348,0.81,1,43.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670167,John Schreiber,58,0,8,6,0,14,1.000,0.24,2.14,59.1,58,1,0,0,66,41,16,11,2,2,67,14,0,38,4,.181,210,.245,.281,.526,2,0,.000,4,903,,59,,,1,1,,1.61,0,,1.97,59.1,3,3,7,10,20,3,13,0.88,230,178,58,0,0,575,.640,4,0,4,1,.500,15.22,12,4.79,10.16,2.12,5.76,2.43,0.30,42,13,,
672391,Kaleb Ort,19,0,1,1,0,2,1.000,0.11,0.78,23.1,19,1,0,0,12,32,17,5,0,1,22,13,1,28,2,.301,93,.394,.387,.781,1,4,.800,2,437,,36,,,0,1,,0.38,0,,5.79,23.1,1,1,0,1,0,1,15,1.76,109,70,19,0,0,279,.640,2,0,1,0,.500,18.73,4,1.69,8.49,5.01,10.80,6.56,0.39,7,4,,
598264,Matt Barnes,38,0,2,2,0,4,1.000,0.11,1.09,33.2,38,0,0,0,28,42,22,6,0,2,30,18,1,33,3,.252,131,.353,.344,.697,0,5,1.000,2,597,,45,,,1,1,,0.67,0,,5.08,33.2,0,4,5,7,3,2,19,1.51,154,101,38,0,0,365,.610,3,0,4,0,.000,17.73,12,1.67,8.02,4.81,8.82,5.88,0.53,3,0,,
621381,Matt Strahm,45,0,4,1,1,6,.833,0.11,1.15,39.2,45,0,0,1,28,44,18,7,0,3,47,12,1,31,3,.208,149,.279,.315,.594,0,1,1.000,0,641,,47,,,0,1,,0.64,0,,2.95,39.2,3,3,4,7,12,3,13,1.08,165,119,45,0,0,437,.680,3,1,2,0,.500,16.16,9,3.92,10.66,2.72,7.03,4.08,0.68,25,6,,
608379,Michael Wacha,20,20,12,8,0,20,1.000,1.00,1.58,114.0,20,0,0,0,114,127,35,20,1,11,92,26,0,91,3,.216,421,.265,.347,.612,0,4,1.000,8,1718,,146,,,0,3,,0.90,0,,2.61,114.0,11,1,0,0,0,0,33,1.03,453,342,20,1,1,1132,.660,3,0,3,0,.917,15.07,0,3.54,7.26,2.05,7.18,2.76,0.87,0,0,,
601713,Nick Pivetta,30,30,8,11,0,19,1.000,0.63,1.04,165.2,30,1,0,0,140,180,80,35,1,23,160,63,0,159,5,.250,636,.321,.417,.738,5,18,.783,6,2784,,265,,,0,3,,0.78,0,,4.35,165.2,10,11,0,0,0,0,80,1.34,707,497,30,1,0,1798,.650,5,1,8,0,.476,16.80,0,2.54,8.69,3.42,8.64,4.35,1.25,0,0,,
646240,Rafael Devers,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,127,130,76,39,1,26,104,41,10,148,6,.292,507,.351,.527,.878,1,3,.750,11,1980,556,267,82,204,0,2,.322,0.98,0,19.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,53,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,42,49,12,9,0,0,33,6,0,34,2,.225,151,.261,.285,.546,0,0,.---,2,598,166,43,10,55,5,2,.283,0.86,0,-.--,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.860,0,0,0,0,.---,7.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,2,3.43
448179,Rich Hill,23,23,8,3,1,12,.917,0.48,0.93,107.1,23,1,0,1,103,118,60,26,6,12,90,33,0,111,4,.264,421,.322,.439,.761,2,7,.778,8,1727,,185,,,0,1,,0.87,0,,4.70,107.1,7,7,0,0,0,0,56,1.34,459,322,23,0,0,1162,.670,4,2,0,0,.500,16.09,0,2.73,7.55,2.77,9.31,5.03,1.01,0,0,,
608701,Rob Refsnyder,7,4,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,26,31,20,10,0,4,37,14,0,40,3,.305,131,.377,.473,.850,1,1,.500,1,625,151,62,16,50,0,3,.387,0.84,0,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518489,Ryan Brasier,61,0,6,0,1,7,.857,0.10,0.98,55.1,61,1,0,1,47,57,41,21,0,8,57,12,1,64,1,.291,220,.324,.495,.819,0,6,1.000,6,880,,109,,,0,5,,0.82,0,,6.02,55.1,0,3,1,4,9,3,37,1.37,238,166,61,0,0,617,.700,1,0,1,1,.000,15.90,11,4.75,9.27,1.95,10.41,6.67,1.30,23,12,,
502054,Tommy Pham,8,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,80,83,57,11,1,11,100,42,0,81,1,.238,340,.320,.374,.694,2,7,.778,13,1566,387,127,39,139,0,4,.300,0.96,0,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596115,Trevor Story,94,92,215,157,6,378,.984,3.96,4.12,813.2,94,50,0,3,60,94,53,22,0,16,122,32,4,85,3,.238,357,.303,.434,.737,0,13,1.000,9,1575,396,155,66,186,0,4,.309,0.64,0,22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,12,9,3,83,0,86,1.000,7.17,9.33,83.0,12,4,0,0,12,7,3,0,0,2,12,6,0,3,0,.088,34,.225,.265,.490,0,1,1.000,2,179,40,9,4,15,0,0,.050,1.71,0,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641501,Tyler Danish,29,0,3,2,0,5,1.000,0.17,1.29,35.1,29,0,0,0,43,33,17,6,0,5,27,9,0,31,4,.231,134,.299,.388,.687,0,2,1.000,3,564,,52,,,0,0,,1.30,0,,4.08,35.1,3,1,0,0,3,0,16,1.13,147,106,29,0,0,356,.630,4,0,1,1,.750,15.96,10,3.00,6.88,2.29,7.90,4.33,1.27,7,3,,
593428,Xander Bogaerts,3,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,119,125,82,38,0,14,113,50,2,162,9,.316,512,.382,.473,.855,1,8,.889,13,2271,578,242,68,227,0,7,.378,0.95,0,36.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644374,Yu Chang,2,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,21,25,11,3,0,3,27,7,0,25,0,.260,96,.305,.385,.690,0,0,.---,3,393,105,37,12,41,0,2,.324,0.84,0,32.00,13.50,2.0,0,0,0,0,0,0,3,3.00,11,6,2,0,0,19,.730,0,0,0,0,.---,13.00,2,-.--,0.00,0.00,27.00,13.50,4.50,0,0,,
677161,Zack Kelly,7,0,2,1,0,3,1.000,0.43,3.86,7.2,7,0,0,0,9,6,3,2,0,0,7,4,0,6,0,.222,27,.313,.296,.609,1,1,.500,0,131,,8,,,0,1,,1.50,0,,3.52,7.2,0,0,0,0,0,0,3,1.30,32,23,7,0,0,83,.630,0,0,0,0,.---,17.09,2,1.75,8.22,4.70,7.04,3.52,0.00,1,1,,
676265,,13,6,1,1,0,2,1.000,0.15,0.51,35.0,13,0,0,0,20,53,17,9,0,8,32,16,0,30,3,.222,135,.318,.467,.785,0,3,1.000,0,605,,63,,,0,0,,0.38,0,,4.37,35.0,0,2,0,0,0,0,17,1.31,154,105,13,0,0,379,.630,3,0,1,0,.000,17.29,7,2.00,8.23,4.11,7.71,4.37,2.06,2,0,,
642708,Amed Rosario,140,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,186,132,77,25,7,10,103,24,0,163,4,.281,581,.312,.399,.711,3,15,.833,19,2204,612,232,64,240,0,3,.325,1.41,0,58.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,134,14,46,14,0,60,1.000,3.33,4.15,130.0,18,6,0,0,109,113,59,25,2,16,97,31,3,132,21,.297,444,.369,.471,.840,3,18,.857,8,1836,503,209,62,182,4,3,.347,0.96,0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595978,Austin Hedges,95,87,33,749,5,787,.994,8.23,9.25,761.2,95,5,0,5,74,88,26,4,0,7,68,22,0,47,6,.177,265,.254,.272,.526,0,2,1.000,9,1125,305,72,28,126,10,2,.208,0.84,0,37.86,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,1,3.46
543766,Bryan Shaw,57,2,2,7,0,9,1.000,0.16,1.47,55.1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5.37,55.1,6,2,1,1,5,0,33,1.41,246,166,57,0,0,572,.620,4,0,2,0,.750,16.59,10,1.92,7.81,4.07,8.62,5.53,1.30,19,5,,
615698,Cal Quantrill,29,29,16,9,2,27,.926,0.86,1.33,169.0,29,0,0,2,174,193,75,28,1,20,116,44,0,164,8,.257,637,.310,.399,.709,4,15,.789,16,2659,,254,,,3,7,,0.90,0,,3.57,169.0,12,5,0,0,0,0,67,1.23,699,507,29,0,0,1707,.640,8,0,2,2,.706,15.73,0,2.64,6.18,2.34,8.73,3.99,1.07,0,0,,
663752,Cody Morris,4,4,1,1,0,2,1.000,0.50,1.20,15.2,4,1,0,0,13,16,5,3,0,3,15,9,0,15,0,.254,59,.353,.458,.811,2,1,.333,1,271,,27,,,0,0,,0.81,0,,2.30,15.2,0,2,0,0,0,0,4,1.53,68,47,4,0,0,170,.630,0,0,1,0,.000,17.30,0,1.67,8.62,5.17,8.62,2.87,1.72,0,0,,
669212,Eli Morgan,45,1,5,3,0,8,1.000,0.18,1.20,60.0,45,0,0,0,36,73,28,12,1,10,68,11,0,43,2,.197,218,.240,.399,.639,1,5,.833,3,927,,87,,,0,2,,0.49,0,,3.60,60.0,5,3,0,4,10,4,24,0.90,233,180,45,0,0,636,.690,2,0,0,1,.625,15.45,6,6.18,10.20,1.65,6.45,4.20,1.50,21,6,,
