,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
543228,Yan Gomes,9,77,67,20,8,0,7,35,8,0,54,2,229,13,27,13,243.0,83,114.0,1,3,2,0.236,0.264,0.362,0.626,22.0,1.15,0.1440329218106996,0.02880658436213992,0.2222222222222222,0.09053497942386832,0.24736842105263157,0.24522500000000003,0.035177170627174285,96.23814863900499,-0.2622439450225069,0.294652673484853,0.03995439588894287,83.95254593383075,-1.183455571788712,0.7160625,0.09848702545203575,87.42253644060399,-0.9144605554552103,77.7625,38.44517250979863,69.44221186304452,-0.6180880055602193,39.90625,23.763191470590066,55.12920908379013,-0.7535288356431935
664670,Alejo Lopez,5,26,27,11,4,1,0,13,7,1,29,2,95,1,3,1,104.0,35,38.0,0,0,0,0.305,0.365,0.368,0.733,5.0,0.96,0.125,0.0,0.27884615384615385,0.04807692307692308,0.35365853658536583,0.24522500000000003,0.035177170627174285,124.37557345295136,1.6992554811620897,0.294652673484853,0.03995439588894287,120.02556515189606,1.4768303158562415,0.7160625,0.09848702545203575,102.36536615169764,0.17197696775042398,77.7625,38.44517250979863,37.29303970422762,-1.2683647078855418,39.90625,23.763191470590066,12.529365700861394,-1.4689209588367316
606157,Aristides Aquino,1,34,39,19,9,0,7,76,11,0,39,0,188,3,2,0,199.0,69,97.0,0,0,0,0.207,0.251,0.367,0.618,25.0,0.87,0.38190954773869346,0.035175879396984924,0.19597989949748743,0.12562814070351758,0.3047619047619048,0.24522500000000003,0.035177170627174285,84.41227444183912,-1.0866422545783518,0.294652673484853,0.03995439588894287,103.43089752334164,0.2530192498755671,0.7160625,0.09848702545203575,86.30531552762503,-0.9956895291528279,77.7625,38.44517250979863,50.15270856775438,-1.0082540269554128,39.90625,23.763191470590066,62.646828504306974,-0.6272831668443339
456781,Donovan Solano,25,60,47,21,12,0,3,46,15,1,66,4,217,0,0,4,238.0,87,98.0,0,2,0,0.304,0.357,0.401,0.758,23.0,1.28,0.19327731092436976,0.012605042016806723,0.2773109243697479,0.09663865546218488,0.37058823529411766,0.24522500000000003,0.035177170627174285,123.96778468753185,1.6708279532463708,0.294652673484853,0.03995439588894287,125.77121086707812,1.9005558742606177,0.7160625,0.09848702545203575,105.8566815047569,0.425817510555479,77.7625,38.44517250979863,84.87381449927665,-0.30595518844406433,39.90625,23.763191470590066,57.63508222396241,-0.7114469460435736
641584,Jake Fraley,8,40,38,29,7,0,10,36,20,1,39,2,152,1,3,0,175.0,76,48.0,0,1,0,0.257,0.349,0.5,0.849,23.0,1.05,0.2057142857142857,0.05714285714285714,0.22285714285714286,0.13142857142857142,0.27102803738317754,0.24522500000000003,0.035177170627174285,104.80171271281475,0.33473414120758815,0.294652673484853,0.03995439588894287,91.98220880799511,-0.5912900339512692,0.7160625,0.09848702545203575,118.56506938989264,1.3497970863658781,77.7625,38.44517250979863,50.15270856775438,-1.0082540269554128,39.90625,23.763191470590066,57.63508222396241,-0.7114469460435736
663697,Jonathan India,9,65,88,43,14,2,10,73,21,1,83,11,309,4,2,5,341.0,131,88.0,0,0,0,0.269,0.337,0.424,0.761,35.0,0.74,0.21407624633431085,0.02932551319648094,0.2434017595307918,0.10263929618768329,0.3230088495575221,0.24522500000000003,0.035177170627174285,109.69517789784891,0.6758644761962139,0.294652673484853,0.03995439588894287,109.62359368313241,0.7097135482035032,0.7160625,0.09848702545203575,106.27563934712403,0.4562783756920856,77.7625,38.44517250979863,106.73525156727214,0.13623296913715502,39.90625,23.763191470590066,87.70555990602976,-0.20646427084813504
676480,Jose Barrero,31,17,26,8,1,0,2,51,5,0,18,0,112,1,2,2,117.0,25,68.0,0,0,0,0.161,0.197,0.223,0.42,9.0,0.65,0.4358974358974359,0.017094017094017096,0.15384615384615385,0.07692307692307693,0.2711864406779661,0.24522500000000003,0.035177170627174285,65.65399123254154,-2.3943085387014156,0.294652673484853,0.03995439588894287,92.03596813517689,-0.5873254315273243,0.7160625,0.09848702545203575,58.65409793139564,-3.0061066281688618,77.7625,38.44517250979863,23.147403954348174,-1.5544864569086838,39.90625,23.763191470590066,22.552858261550508,-1.300593400438252
571657,Kyle Farmer,4,124,119,53,23,1,10,82,28,0,117,14,436,3,4,16,484.0,172,164.0,2,4,0,0.268,0.33,0.394,0.724,64.0,1.04,0.16942148760330578,0.02066115702479339,0.24173553719008264,0.1322314049586777,0.3074712643678161,0.24522500000000003,0.035177170627174285,109.2873891324294,0.6474369482804951,0.294652673484853,0.03995439588894287,104.35040711878084,0.3208305518770344,0.7160625,0.09848702545203575,101.10849262459631,0.0805943723406042,77.7625,38.44517250979863,150.45812570326314,1.0206092842995937,39.90625,23.763191470590066,160.37588097102585,1.0139105275408415
669222,Nick Senzel,4,92,99,42,12,0,4,71,27,0,80,5,339,4,8,7,383.0,104,125.0,2,1,9,0.236,0.301,0.307,0.608,24.0,0.93,0.185378590078329,0.010443864229765013,0.20887728459530025,0.06266318537859007,0.28679245283018867,0.24522500000000003,0.035177170627174285,96.23814863900499,-0.2622439450225069,0.294652673484853,0.03995439588894287,97.33237762220121,-0.1967298085675629,0.7160625,0.09848702545203575,84.90878938640132,-1.0972257462748498,77.7625,38.44517250979863,102.87735090821411,0.0581997648581163,39.90625,23.763191470590066,60.1409553641347,-0.6693650564439537
670770,TJ Friedl,1,37,54,27,6,5,6,26,9,0,43,5,156,0,6,3,174.0,77,51.0,0,4,0,0.276,0.328,0.494,0.822,20.0,0.69,0.14942528735632185,0.034482758620689655,0.2471264367816092,0.11494252873563218,0.2890625,0.24522500000000003,0.035177170627174285,112.54969925578551,0.8748571716062457,0.294652673484853,0.03995439588894287,98.10279220658747,-0.13991385329392675,0.7160625,0.09848702545203575,114.79444880858863,1.0756493001364187,77.7625,38.44517250979863,55.29657611316509,-0.9042097545833612,39.90625,23.763191470590066,50.11746280344558,-0.8376926148424333
592325,Ben Gamel,17,82,83,39,18,2,8,85,39,1,77,3,326,1,5,3,369.0,123,117.0,0,1,0,0.236,0.322,0.377,0.699,41.0,0.99,0.23035230352303523,0.02168021680216802,0.2086720867208672,0.1111111111111111,0.2948717948717949,0.24522500000000003,0.035177170627174285,96.23814863900499,-0.2622439450225069,0.294652673484853,0.03995439588894287,100.07436599313704,0.005484287324752086,0.7160625,0.09848702545203575,97.61717727153703,-0.17324617046445082,77.7625,38.44517250979863,99.01945024915608,-0.019833439420922413,39.90625,23.763191470590066,102.74079874706344,0.04602706674958425
668804,Bryan Reynolds,13,115,105,59,15,4,21,116,47,4,115,8,449,3,6,10,506.0,201,164.0,0,2,0,0.256,0.336,0.448,0.784,50.0,1.10,0.22924901185770752,0.041501976284584984,0.22727272727272727,0.09881422924901186,0.29936305732484075,0.24522500000000003,0.035177170627174285,104.39392394739524,0.30630661329186937,0.294652673484853,0.03995439588894287,101.59862246769326,0.11789400728472284,0.7160625,0.09848702545203575,109.48764947193854,0.6898116750727362,77.7625,38.44517250979863,147.8861919305578,0.9685871481135679,39.90625,23.763191470590066,125.29365700861395,0.4247640731461632
668751,Cal Mitchell,6,48,35,14,6,0,4,40,10,0,35,0,156,0,1,3,168.0,53,64.0,1,1,0,0.224,0.269,0.34,0.609,14.0,1.37,0.23809523809523808,0.023809523809523808,0.20833333333333334,0.08333333333333333,0.2743362831858407,0.24522500000000003,0.035177170627174285,91.34468345397083,-0.6033742800111319,0.294652673484853,0.03995439588894287,93.10496997745491,-0.508489487752079,0.7160625,0.09848702545203575,85.04844200052369,-1.0870721245626478,77.7625,38.44517250979863,45.008841022343674,-1.1122982993274644,39.90625,23.763191470590066,35.0822239624119,-1.0901839524401526
656185,Greg Allen,1,27,20,13,4,0,1,30,9,0,18,2,93,1,7,2,106.0,25,45.0,2,0,0,0.194,0.279,0.269,0.548,6.0,1.35,0.2830188679245283,0.009433962264150943,0.16981132075471697,0.05660377358490566,0.27419354838709675,0.24522500000000003,0.035177170627174285,79.11102049138546,-1.4562001174826955,0.294652673484853,0.03995439588894287,93.05652826570807,-0.5120619306727701,0.7160625,0.09848702545203575,76.5296325390591,-1.7064430490069808,77.7625,38.44517250979863,23.147403954348174,-1.5544864569086838,39.90625,23.763191470590066,15.035238841033674,-1.4268390692371116
669261,Jack Suwinski,1,56,61,34,9,0,14,86,27,1,51,4,254,2,2,5,285.0,102,112.0,0,0,0,0.201,0.288,0.402,0.69,25.0,0.92,0.3017543859649123,0.04912280701754386,0.17894736842105263,0.08771929824561403,0.24025974025974026,0.24522500000000003,0.035177170627174285,81.96554184932204,-1.257207422072664,0.294652673484853,0.03995439588894287,81.53998313274802,-1.3613754385450656,0.7160625,0.09848702545203575,96.36030374443571,-0.26462876587427064,77.7625,38.44517250979863,65.58431120398649,-0.696121209839258,39.90625,23.763191470590066,62.646828504306974,-0.6272831668443339
641511,Jason Delay,41,22,25,13,3,0,1,39,7,0,26,2,112,5,27,2,121.0,32,30.0,0,0,1,0.232,0.289,0.286,0.575,7.0,0.88,0.32231404958677684,0.008264462809917356,0.21487603305785125,0.05785123966942149,0.3472222222222222,0.24522500000000003,0.035177170627174285,94.60699357732693,-0.3759540566853814,0.294652673484853,0.03995439588894287,117.84119183974471,1.3157387958884765,0.7160625,0.09848702545203575,80.30025312036308,-1.4322952627775225,77.7625,38.44517250979863,33.435139045169585,-1.3463979121645806,39.90625,23.763191470590066,17.54111198120595,-1.3847571796374918
663647,Ke'Bryan Hayes,2,115,105,45,20,3,6,108,41,0,105,3,432,5,15,9,477.0,149,162.0,0,1,0,0.243,0.312,0.345,0.657,36.0,1.10,0.22641509433962265,0.012578616352201259,0.22012578616352202,0.07547169811320754,0.3103448275862069,0.24522500000000003,0.035177170627174285,99.09266999694157,-0.06325124961247523,0.294652673484853,0.03995439588894287,105.32564456848905,0.3927516297573802,0.7160625,0.09848702545203575,91.75176747839748,-0.5996982823769421,77.7625,38.44517250979863,135.02652306703104,0.7084764671834389,39.90625,23.763191470590066,90.21143304620203,-0.16438238124851517
621028,Kevin Newman,1,65,63,28,16,2,1,44,12,0,64,2,235,2,5,5,250.0,87,76.0,0,1,0,0.272,0.312,0.37,0.682,18.0,1.03,0.176,0.004,0.256,0.072,0.3298429319371728,0.24522500000000003,0.035177170627174285,110.91854419410745,0.7611470599433704,0.294652673484853,0.03995439588894287,111.94296255184963,0.8807606189350107,0.7160625,0.09848702545203575,95.24308283145675,-0.3458577395718871,77.7625,38.44517250979863,82.30188072657128,-0.3579773246300902,39.90625,23.763191470590066,45.105716523101016,-0.9218563940416731
656308,Michael Chavis,5,74,88,35,14,3,14,114,14,1,85,2,357,1,1,3,377.0,147,163.0,0,4,0,0.238,0.268,0.412,0.68,45.0,0.84,0.30238726790450926,0.03713527851458886,0.22546419098143236,0.11936339522546419,0.30472103004291845,0.24522500000000003,0.035177170627174285,97.053726169844,-0.2053888891910693,0.294652673484853,0.03995439588894287,103.41702535360943,0.25199621553661844,0.7160625,0.09848702545203575,94.96377760321201,-0.3661649829962915,77.7625,38.44517250979863,109.3071853399775,0.18825510532318082,39.90625,23.763191470590066,112.76429130775254,0.21435462514806378
665833,Oneil Cruz,4,54,39,30,9,4,13,96,16,1,55,0,243,4,6,2,260.0,111,96.0,0,1,0,0.226,0.273,0.457,0.73,42.0,1.38,0.36923076923076925,0.05,0.21153846153846154,0.16153846153846155,0.3111111111111111,0.24522500000000003,0.035177170627174285,92.16026098480987,-0.5465192241796942,0.294652673484853,0.03995439588894287,105.58570788841126,0.4119305838588055,0.7160625,0.09848702545203575,101.94640830933052,0.1415161026138174,77.7625,38.44517250979863,70.7281787493972,-0.5920769374672064,39.90625,23.763191470590066,105.2466718872357,0.08810895634920413
666801,Rodolfo Castro,1,43,31,13,4,3,6,51,13,0,38,2,163,3,4,4,178.0,66,58.0,0,0,0,0.233,0.298,0.405,0.703,12.0,1.39,0.28651685393258425,0.033707865168539325,0.21348314606741572,0.06741573033707865,0.3018867924528302,0.24522500000000003,0.035177170627174285,95.01478234274646,-0.34752652876966256,0.294652673484853,0.03995439588894287,102.45513433915916,0.1810594005246655,0.7160625,0.09848702545203575,98.17578772802652,-0.132631683615642,77.7625,38.44517250979863,48.866741681401706,-1.0342650950484256,39.90625,23.763191470590066,30.07047768206735,-1.1743477316393924
672779,Tucupita Marcano,1,44,45,18,6,2,2,44,10,0,32,1,159,1,2,1,176.0,48,60.0,5,1,0,0.201,0.251,0.302,0.553,13.0,0.98,0.25,0.011363636363636364,0.18181818181818182,0.07386363636363637,0.2631578947368421,0.24522500000000003,0.035177170627174285,81.96554184932204,-1.257207422072664,0.294652673484853,0.03995439588894287,89.31121907854335,-0.7882681754356575,0.7160625,0.09848702545203575,77.22789560967095,-1.6556749404459699,77.7625,38.44517250979863,41.15094036328564,-1.1903315036065032,39.90625,23.763191470590066,32.576350822239625,-1.1322658420397724
